latitude,longitude,name,comments,rating,cp
19.3609272,-99.1852465,Oxxo,15.0,3.0,1040
19.3715169,-99.1869525,OXXO Sagredo,10.0,3.0,1040
19.3653662,-99.2022076,Oxxo Merced Gómez,6.0,3.3,1040
19.3675747,-99.1888702,Oxxo,12.0,3.8,1040
19.3725636,-99.1933092,Oxxo,31.0,3.9,1040
19.3483164,-99.1855199,Oxxo La Paz,13.0,3.5,1040
19.3383994,-99.1950067,Oxxo,12.0,3.1,1040
19.3751154,-99.1827668,Oxxo Rodin,25.0,2.0,1040
19.3703722,-99.1838954,OXXO RIO Mixcoac 50MXU,6.0,3.8,1040
19.3569661,-99.1989753,Oxxo Zamora,12.0,3.3,1049
19.3537529,-99.1899374,OXXO Helenico,4.0,4.3,1049
19.3486558,-99.2018531,OXXO ATLAMAYA,13.0,3.0,1049
19.3583535,-99.2061085,Oxxo albulferas mex,11.0,3.0,1049
19.3626356,-99.1916518,Oxxo Periférico,80.0,3.9,1049
19.3625408,-99.1963994,OXXO,11.0,2.8,1049
19.3516214,-99.1859118,OXXO,9.0,3.0,1049
19.3416291,-99.2030682,Oxxo,27.0,4.0,1049
19.363106,-99.1908927,OXXO,6.0,3.8,1049
19.3581501,-99.1901391,OXXO Campestre revolución,9.0,3.9,1049
19.3514102,-99.178246,OXXO,10.0,3.2,1049
19.3647291,-99.1954175,Oxxo Plateros,54.0,3.5,1049
19.3653662,-99.2022076,Oxxo Merced Gómez,6.0,3.3,1049
19.3599485,-99.1831651,Oxxo,15.0,3.7,1049
19.3609272,-99.1852465,Oxxo,15.0,3.0,1049
19.3483164,-99.1855199,Oxxo La Paz,13.0,3.5,1049
19.3411312,-99.2086388,Oxxo,54.0,3.7,1049
19.3580665,-99.1844114,Oxxo Villa nueva,5.0,1.8,1049
19.3659838,-99.1978044,Oxxo Anaya,63.0,3.8,1049
19.3383994,-99.1950067,Oxxo,12.0,3.1,1049
19.3514102,-99.178246,OXXO,10.0,3.2,1050
19.3483164,-99.1855199,Oxxo La Paz,13.0,3.5,1050
19.3516214,-99.1859118,OXXO,9.0,3.0,1050
19.3580665,-99.1844114,Oxxo Villa nueva,5.0,1.8,1050
19.3609272,-99.1852465,Oxxo,15.0,3.0,1050
19.3556489,-99.1742501,Oxxo,9.0,3.3,1050
19.3393228,-99.1902434,Oxxo,26.0,3.1,1050
19.3456998,-99.1746496,Oxxo,67.0,4.1,1050
19.3581501,-99.1901391,OXXO Campestre revolución,9.0,3.9,1050
19.3599485,-99.1831651,Oxxo,15.0,3.7,1050
19.3694779,-99.1735051,OXXO,51.0,3.6,1050
19.3383994,-99.1950067,Oxxo,12.0,3.1,1050
19.3390457,-99.192184,Oxxo Altamirano Valle,4.0,2.0,1050
19.341728,-99.1814947,Oxxo,32.0,3.1,1050
19.3400074,-99.1996131,OXXO,14.0,3.4,1050
19.3438425,-99.1592436,Oxxo,16.0,2.6,1050
19.3359656,-99.1804397,Oxxo odontología,44.0,3.7,1050
19.3569661,-99.1989753,Oxxo Zamora,12.0,3.3,1050
19.3583535,-99.2061085,Oxxo albulferas mex,11.0,3.0,1050
19.3659838,-99.1978044,Oxxo Anaya,63.0,3.8,1050
19.3486558,-99.2018531,OXXO ATLAMAYA,13.0,3.0,1060
19.3416291,-99.2030682,Oxxo,27.0,4.0,1060
19.3537529,-99.1899374,OXXO Helenico,4.0,4.3,1060
19.3383994,-99.1950067,Oxxo,12.0,3.1,1060
19.3569661,-99.1989753,Oxxo Zamora,12.0,3.3,1060
19.3400074,-99.1996131,OXXO,14.0,3.4,1060
19.3583535,-99.2061085,Oxxo albulferas mex,11.0,3.0,1060
19.3514102,-99.178246,OXXO,10.0,3.2,1060
19.3483164,-99.1855199,Oxxo La Paz,13.0,3.5,1060
19.3581501,-99.1901391,OXXO Campestre revolución,9.0,3.9,1060
19.3394322,-99.2038138,Oxxo Cerrada Durango,37.0,3.8,1060
19.3360845,-99.2007818,Oxxo Rio Magdalena,7.0,3.4,1060
19.3390457,-99.192184,Oxxo Altamirano Valle,4.0,2.0,1060
19.3395333,-99.2050655,Oxxo Queretaro,21.0,4.4,1060
19.3411312,-99.2086388,Oxxo,54.0,3.7,1060
19.3516214,-99.1859118,OXXO,9.0,3.0,1060
19.3364722,-99.1929639,Oxxo Revolucion CU,32.0,3.4,1060
19.3410066,-99.1998084,Oxxo Guerrero,150.0,4.1,1060
19.3625408,-99.1963994,OXXO,11.0,2.8,1060
19.3393228,-99.1902434,Oxxo,26.0,3.1,1060
19.3483164,-99.1855199,Oxxo La Paz,13.0,3.5,1070
19.3393228,-99.1902434,Oxxo,26.0,3.1,1070
19.3455093,-99.1879747,Oxxo Chimalistac,18.0,4.1,1070
19.3390457,-99.192184,Oxxo Altamirano Valle,4.0,2.0,1070
19.3516214,-99.1859118,OXXO,9.0,3.0,1070
19.3437141,-99.1897263,Oxxo Plaza del Carmen,,,1070
19.3514102,-99.178246,OXXO,10.0,3.2,1070
19.3383994,-99.1950067,Oxxo,12.0,3.1,1070
19.3537529,-99.1899374,OXXO Helenico,4.0,4.3,1070
19.3364722,-99.1929639,Oxxo Revolucion CU,32.0,3.4,1070
19.3519153,-99.1869152,Oxxo Villalpando,1.0,1.0,1070
19.341728,-99.1814947,Oxxo,32.0,3.1,1070
19.3580665,-99.1844114,Oxxo Villa nueva,5.0,1.8,1070
19.3360845,-99.2007818,Oxxo Rio Magdalena,7.0,3.4,1070
19.3416291,-99.2030682,Oxxo,27.0,4.0,1070
19.3599485,-99.1831651,Oxxo,15.0,3.7,1070
19.3400074,-99.1996131,OXXO,14.0,3.4,1070
19.3556489,-99.1742501,Oxxo,9.0,3.3,1070
19.3359656,-99.1804397,Oxxo odontología,44.0,3.7,1070
19.3395333,-99.2050655,Oxxo Queretaro,21.0,4.4,1070
19.3394322,-99.2038138,Oxxo Cerrada Durango,37.0,3.8,1080
19.3395333,-99.2050655,Oxxo Queretaro,21.0,4.4,1080
19.3416291,-99.2030682,Oxxo,27.0,4.0,1080
19.3352243,-99.2137173,Oxxo Luis Hidalgo,24.0,2.5,1080
19.3400074,-99.1996131,OXXO,14.0,3.4,1080
19.3569661,-99.1989753,Oxxo Zamora,12.0,3.3,1080
19.3429262,-99.2238543,Oxxo Leones de San Agustin,13.0,4.1,1080
19.3393228,-99.1902434,Oxxo,26.0,3.1,1080
19.331966,-99.2091346,Oxxo,22.0,3.0,1080
19.3583535,-99.2061085,Oxxo albulferas mex,11.0,3.0,1080
19.338251,-99.2211707,Oxxo,6.0,1.7,1080
19.3486558,-99.2018531,OXXO ATLAMAYA,13.0,3.0,1080
19.3531644,-99.2163028,Oxxo Águilas del Sur,13.0,3.7,1080
19.3187977,-99.2276948,Oxxo Lidice,62.0,3.7,1080
19.3483164,-99.1855199,Oxxo La Paz,13.0,3.5,1080
19.3514102,-99.178246,OXXO,10.0,3.2,1080
19.3625408,-99.1963994,OXXO,11.0,2.8,1080
19.3383994,-99.1950067,Oxxo,12.0,3.1,1080
19.3626356,-99.1916518,Oxxo Periférico,80.0,3.9,1080
19.3516214,-99.1859118,OXXO,9.0,3.0,1080
19.3383994,-99.1950067,Oxxo,12.0,3.1,1090
19.331966,-99.2091346,Oxxo,22.0,3.0,1090
19.3400074,-99.1996131,OXXO,14.0,3.4,1090
19.3393228,-99.1902434,Oxxo,26.0,3.1,1090
19.3360845,-99.2007818,Oxxo Rio Magdalena,7.0,3.4,1090
19.3390457,-99.192184,Oxxo Altamirano Valle,4.0,2.0,1090
19.3364722,-99.1929639,Oxxo Revolucion CU,32.0,3.4,1090
19.3416291,-99.2030682,Oxxo,27.0,4.0,1090
19.3394322,-99.2038138,Oxxo Cerrada Durango,37.0,3.8,1090
19.3410066,-99.1998084,Oxxo Guerrero,150.0,4.1,1090
19.3352243,-99.2137173,Oxxo Luis Hidalgo,24.0,2.5,1090
19.3347627,-99.198703,Oxxo total,7.0,4.3,1090
19.3537529,-99.1899374,OXXO Helenico,4.0,4.3,1090
19.3411312,-99.2086388,Oxxo,54.0,3.7,1090
19.3437141,-99.1897263,Oxxo Plaza del Carmen,,,1090
19.3455093,-99.1879747,Oxxo Chimalistac,18.0,4.1,1090
19.3395333,-99.2050655,Oxxo Queretaro,21.0,4.4,1090
19.3483164,-99.1855199,Oxxo La Paz,13.0,3.5,1090
19.3516214,-99.1859118,OXXO,9.0,3.0,1090
19.3580665,-99.1844114,Oxxo Villa nueva,5.0,1.8,1090
19.3902867,-99.2022648,OXXO,34.0,3.2,1100
19.3893468,-99.1899048,Oxxo,3.0,4.3,1100
19.3896804,-99.192571,Oxxo Toltecas,6.0,2.5,1100
19.3884722,-99.1954167,OXXO,25.0,3.6,1100
19.3977065,-99.2173641,OXXO,37.0,4.0,1100
19.3886072,-99.2133088,Oxxo Italianos,19.0,3.0,1100
19.3857135,-99.1863205,OXXO,9.0,2.1,1100
19.3909247,-99.1915917,Oxxo,13.0,3.3,1100
19.4026863,-99.1979391,OXXO,12.0,3.1,1100
19.3912852,-99.1852791,Oxxo,22.0,2.1,1100
19.400551,-99.2081986,OXXO Bejuco,16.0,2.4,1100
19.3723777,-99.2068938,OXXO,120.0,3.2,1100
19.4014367,-99.2014402,OXXO Cove,8.0,3.3,1100
19.3753798,-99.1866935,Oxxo EXTREMADURA,10.0,3.5,1100
19.3820241,-99.1845507,Oxxo Berruguete,41.0,4.2,1100
19.3854321,-99.1878397,Oxxo San Antonio MEX,5.0,1.8,1100
19.3959887,-99.1855308,Oxxo,27.0,3.2,1100
19.3808902,-99.1812507,OXXO,18.0,3.6,1100
19.3725636,-99.1933092,Oxxo,31.0,3.9,1100
19.3774302,-99.2208368,Oxxo La Cañada,20.0,3.4,1100
19.3987094,-99.1834448,OXXO ESCANDÓN,121.0,3.9,1100
19.3876931,-99.1864853,Oxxo,11.0,2.8,1100
19.3583535,-99.2061085,Oxxo albulferas mex,11.0,3.0,1100
19.3977994,-99.1853018,OXXO CONQUISTA,5.0,2.0,1100
19.3714849,-99.2131032,Oxxo Uruchurtu,9.0,4.1,1100
19.3626356,-99.1916518,Oxxo Periférico,80.0,3.9,1100
19.3971948,-99.171045,Oxxo,4.0,3.8,1100
19.3953708,-99.1928606,Oxxo Canario 50OWC,10.0,2.9,1100
19.3671076,-99.1920201,Oxxo Ocaranza,27.0,3.9,1100
19.3977065,-99.2173641,OXXO,37.0,4.0,1110
19.393911,-99.2096761,Oxxo santo domingo,23.0,3.0,1110
19.400551,-99.2081986,OXXO Bejuco,16.0,2.4,1110
19.3902867,-99.2022648,OXXO,34.0,3.2,1110
19.3886072,-99.2133088,Oxxo Italianos,19.0,3.0,1110
19.3864556,-99.2239098,Oxxo Zarate,13.0,2.6,1110
19.4014367,-99.2014402,OXXO Cove,8.0,3.3,1110
19.3896804,-99.192571,Oxxo Toltecas,6.0,2.5,1110
19.383441,-99.2332679,Oxxo Paso Florentino,47.0,3.0,1110
19.3903917,-99.2028573,Oxxo Cristo Rey,1.0,5.0,1110
19.3893468,-99.1899048,Oxxo,3.0,4.3,1110
19.3799121,-99.243911,Oxxo Real Toluca,9.0,2.4,1110
19.3922669,-99.199444,Oxxo,21.0,3.8,1110
19.4026863,-99.1979391,OXXO,12.0,3.1,1110
19.3857135,-99.1863205,OXXO,9.0,2.1,1110
19.381427,-99.2401952,Oxxo,10.0,3.6,1110
19.3884722,-99.1954167,OXXO,25.0,3.6,1110
19.3774302,-99.2208368,Oxxo La Cañada,20.0,3.4,1110
19.3953708,-99.1928606,Oxxo Canario 50OWC,10.0,2.9,1110
19.3909247,-99.1915917,Oxxo,13.0,3.3,1110
19.3659838,-99.1978044,Oxxo Anaya,63.0,3.8,1110
19.3820241,-99.1845507,Oxxo Berruguete,41.0,4.2,1110
19.3710616,-99.227347,Oxxo Piloto,64.0,3.5,1110
19.3912852,-99.1852791,Oxxo,22.0,2.1,1110
19.4020794,-99.1886699,Oxxo Tacubaya Centro,7.0,4.1,1110
19.4052978,-99.1773253,OXXO MB PATRIOTISMO,8.0,1.8,1110
19.4008305,-99.1878108,OXXO TACUBAYA,3.0,2.3,1110
19.3723777,-99.2068938,OXXO,120.0,3.2,1110
19.4013742,-99.1918876,Oxxo G. Dublan,36.0,3.9,1110
19.3708417,-99.2335262,Oxxo,209.0,3.1,1110
19.4160713,-99.1826596,Oxxo Tagle ll,51.0,4.0,1110
19.3876931,-99.1864853,Oxxo,11.0,2.8,1110
19.3729068,-99.2088258,OXXO Conde,4.0,4.0,1110
19.3609272,-99.1852465,Oxxo,15.0,3.0,1110
19.4013548,-99.1882543,OXXO DUBLAN,2.0,2.0,1110
19.3808902,-99.1812507,OXXO,18.0,3.6,1110
19.3761313,-99.2125488,Oxxo,10.0,2.6,1110
19.4039175,-99.192527,OXXO OBSERVATORIO,15.0,3.3,1110
19.4026863,-99.1979391,OXXO,12.0,3.1,1120
19.4014367,-99.2014402,OXXO Cove,8.0,3.3,1120
19.4039175,-99.192527,OXXO OBSERVATORIO,15.0,3.3,1120
19.4013742,-99.1918876,Oxxo G. Dublan,36.0,3.9,1120
19.393911,-99.2096761,Oxxo santo domingo,23.0,3.0,1120
19.400551,-99.2081986,OXXO Bejuco,16.0,2.4,1120
19.4020794,-99.1886699,Oxxo Tacubaya Centro,7.0,4.1,1120
19.3902867,-99.2022648,OXXO,34.0,3.2,1120
19.4008305,-99.1878108,OXXO TACUBAYA,3.0,2.3,1120
19.3959887,-99.1855308,Oxxo,27.0,3.2,1120
19.3953708,-99.1928606,Oxxo Canario 50OWC,10.0,2.9,1120
19.3977065,-99.2173641,OXXO,37.0,4.0,1120
19.3893468,-99.1899048,Oxxo,3.0,4.3,1120
19.3884722,-99.1954167,OXXO,25.0,3.6,1120
19.3909247,-99.1915917,Oxxo,13.0,3.3,1120
19.3886072,-99.2133088,Oxxo Italianos,19.0,3.0,1120
19.3896804,-99.192571,Oxxo Toltecas,6.0,2.5,1120
19.3922669,-99.199444,Oxxo,21.0,3.8,1120
19.3912852,-99.1852791,Oxxo,22.0,2.1,1120
19.3857135,-99.1863205,OXXO,9.0,2.1,1120
19.3902867,-99.2022648,OXXO,34.0,3.2,1125
19.400551,-99.2081986,OXXO Bejuco,16.0,2.4,1125
19.3715169,-99.1869525,OXXO Sagredo,10.0,3.0,1125
19.4305742,-99.2032603,Oxxo,39.0,2.8,1125
19.3820241,-99.1845507,Oxxo Berruguete,41.0,4.2,1125
19.3857135,-99.1863205,OXXO,9.0,2.1,1125
19.3896804,-99.192571,Oxxo Toltecas,6.0,2.5,1125
19.3987094,-99.1834448,OXXO ESCANDÓN,121.0,3.9,1125
19.3884722,-99.1954167,OXXO,25.0,3.6,1125
19.4014367,-99.2014402,OXXO Cove,8.0,3.3,1125
19.3753798,-99.1866935,Oxxo EXTREMADURA,10.0,3.5,1125
19.4070966,-99.1826818,OXXO ZETINA,6.0,3.7,1125
19.4159485,-99.1774942,Oxxo,12.0,4.2,1125
19.406939,-99.1756382,Oxxo,19.0,4.0,1125
19.3653662,-99.2022076,Oxxo Merced Gómez,6.0,3.3,1125
19.3893468,-99.1899048,Oxxo,3.0,4.3,1125
19.3977065,-99.2173641,OXXO,37.0,4.0,1125
19.3912852,-99.1852791,Oxxo,22.0,2.1,1125
19.3723777,-99.2068938,OXXO,120.0,3.2,1125
19.3959887,-99.1855308,Oxxo,27.0,3.2,1125
19.3715152,-99.188492,Oxxo,35.0,3.2,1125
19.3751154,-99.1827668,Oxxo Rodin,25.0,2.0,1125
19.3671076,-99.1920201,Oxxo Ocaranza,27.0,3.9,1125
19.4026863,-99.1979391,OXXO,12.0,3.1,1125
19.3808902,-99.1812507,OXXO,18.0,3.6,1125
19.3935494,-99.175985,Oxxo,86.0,3.5,1125
19.3909247,-99.1915917,Oxxo,13.0,3.3,1125
19.4031892,-99.1858018,OXXO JOUNBLANC,10.0,2.7,1125
19.4139266,-99.1856809,Oxxo,41.0,4.0,1125
19.4085876,-99.1976772,OXXO,16.0,3.6,1125
19.3780932,-99.2311792,Oxxo Jalalpa,18.0,3.6,1125
19.391963,-99.1793422,Oxxo,22.0,2.7,1125
19.3876931,-99.1864853,Oxxo,11.0,2.8,1125
19.401817,-99.1709539,Oxxo Nuevo León,112.0,4.0,1125
19.403116,-99.1808874,OXXO Ciencias,22.0,2.5,1125
19.3971948,-99.171045,Oxxo,4.0,3.8,1125
19.3886072,-99.2133088,Oxxo Italianos,19.0,3.0,1125
19.4140468,-99.179986,Oxxo,10.0,4.2,1125
19.3935152,-99.1696575,Oxxo,21.0,3.8,1125
19.3774302,-99.2208368,Oxxo La Cañada,20.0,3.4,1125
19.3886072,-99.2133088,Oxxo Italianos,19.0,3.0,1130
19.393911,-99.2096761,Oxxo santo domingo,23.0,3.0,1130
19.3922669,-99.199444,Oxxo,21.0,3.8,1130
19.4026863,-99.1979391,OXXO,12.0,3.1,1130
19.3902867,-99.2022648,OXXO,34.0,3.2,1130
19.4014367,-99.2014402,OXXO Cove,8.0,3.3,1130
19.3977065,-99.2173641,OXXO,37.0,4.0,1130
19.4013742,-99.1918876,Oxxo G. Dublan,36.0,3.9,1130
19.400551,-99.2081986,OXXO Bejuco,16.0,2.4,1130
19.3884722,-99.1954167,OXXO,25.0,3.6,1130
19.4008305,-99.1878108,OXXO TACUBAYA,3.0,2.3,1130
19.3896804,-99.192571,Oxxo Toltecas,6.0,2.5,1130
19.4039175,-99.192527,OXXO OBSERVATORIO,15.0,3.3,1130
19.4039473,-99.1862004,Oxxo,2.0,2.5,1130
19.3857135,-99.1863205,OXXO,9.0,2.1,1130
19.4092983,-99.1905384,OXXO JOSE MORAN,14.0,4.1,1130
19.3893468,-99.1899048,Oxxo,3.0,4.3,1130
19.3866863,-99.1990855,Oxxo la venta,188.0,4.0,1130
19.4020794,-99.1886699,Oxxo Tacubaya Centro,7.0,4.1,1130
19.4031892,-99.1858018,OXXO JOUNBLANC,10.0,2.7,1130
19.400551,-99.2081986,OXXO Bejuco,16.0,2.4,1139
19.3902867,-99.2022648,OXXO,34.0,3.2,1139
19.4026863,-99.1979391,OXXO,12.0,3.1,1139
19.3896804,-99.192571,Oxxo Toltecas,6.0,2.5,1139
19.4014367,-99.2014402,OXXO Cove,8.0,3.3,1139
19.3886072,-99.2133088,Oxxo Italianos,19.0,3.0,1139
19.3893468,-99.1899048,Oxxo,3.0,4.3,1139
19.3909247,-99.1915917,Oxxo,13.0,3.3,1139
19.3857135,-99.1863205,OXXO,9.0,2.1,1139
19.3953708,-99.1928606,Oxxo Canario 50OWC,10.0,2.9,1139
19.3808902,-99.1812507,OXXO,18.0,3.6,1139
19.3723777,-99.2068938,OXXO,120.0,3.2,1139
